id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
657261,Landing Page Submission,Direct Traffic,No,No,1,5.0,254,1.25,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,12.0,18.0,Yes
657247,Lead Add Form,Reference,No,No,1,,803,,,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
657226,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
657225,Landing Page Submission,Google,No,No,1,4.0,595,4.0,Page Visited on Website,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,17.0,No
657186,Landing Page Submission,Google,No,No,0,5.0,73,5.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
657174,API,Google,Yes,No,1,7.0,1281,1.75,Email Bounced,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
657148,API,Organic Search,No,No,1,3.0,117,3.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
657142,API,Google,No,No,0,5.0,1493,1.67,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
657139,Landing Page Submission,Google,No,No,1,5.0,263,2.5,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,16.0,18.0,No
657123,Landing Page Submission,Google,No,No,0,4.0,67,4.0,Page Visited on Website,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,18.0,No
657117,API,Referral Sites,No,No,0,6.0,866,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
657101,Landing Page Submission,Organic Search,No,No,0,6.0,419,6.0,Unreachable,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
657092,API,Organic Search,No,No,0,11.0,188,5.5,Email Link Clicked,,,No,No,No,No,No,No,14.0,15.0,No
657073,Landing Page Submission,Google,No,No,0,3.0,199,3.0,Form Submitted on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,9.0,18.0,No
657038,API,Referral Sites,No,No,1,5.0,1536,5.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,15.0,No
657033,API,Google,No,No,1,4.0,1088,4.0,Page Visited on Website,Supply Chain Management,Working Professional,No,No,No,No,No,No,16.0,18.0,No
657031,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,1410,4.0,Email Bounced,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
657010,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
656976,Landing Page Submission,Google,No,No,0,5.0,58,5.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
656962,API,Google,No,No,0,6.0,90,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
656938,Landing Page Submission,Direct Traffic,No,No,0,4.0,3,4.0,Chat Conversation,International Business,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
656911,Landing Page Submission,Direct Traffic,No,No,1,7.0,901,7.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,16.0,20.0,No
656896,API,Referral Sites,No,No,0,6.0,110,3.0,Email Link Clicked,,,No,No,No,No,No,No,14.0,13.0,No
656887,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
656880,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,20.0,No
656859,Landing Page Submission,Google,No,No,0,7.0,1939,2.33,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,13.0,17.0,No
656852,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
656833,API,Google,No,No,0,3.0,199,1.5,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,10.0,17.0,No
656789,API,Google,No,No,0,4.0,457,2.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
656778,API,Referral Sites,No,No,0,4.0,86,4.0,Chat Conversation,,,No,No,No,No,No,No,14.0,13.0,No
656776,Landing Page Submission,Google,No,No,0,7.0,57,2.33,Email Opened,Business Administration,,No,No,No,No,No,No,13.0,18.0,No
656743,Landing Page Submission,Organic Search,No,No,1,21.0,1113,2.63,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
656729,API,Referral Sites,No,No,0,4.0,237,4.0,Email Opened,,,No,No,No,No,No,No,12.0,13.0,No
656723,Landing Page Submission,Google,No,No,0,2.0,43,2.0,Form Submitted on Website,Finance Management,Unemployed,No,No,No,No,No,No,12.0,20.0,No
656715,Lead Add Form,Reference,No,No,1,,43,,,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,19.0,No
656698,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
656685,Lead Add Form,Google,No,No,1,0.0,0,0.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
656682,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
656681,API,Organic Search,No,No,0,2.0,1366,2.0,Chat Conversation,,,No,No,No,No,No,No,14.0,15.0,No
656665,API,Organic Search,No,No,0,3.0,124,3.0,Converted to Lead,,,No,No,No,No,No,No,14.0,15.0,No
656644,Landing Page Submission,Referral Sites,No,No,1,5.0,1216,2.5,Email Opened,International Business,Working Professional,No,No,No,No,No,No,15.0,15.0,Yes
656621,Landing Page Submission,Direct Traffic,No,No,0,3.0,35,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
656594,API,Chat,No,No,1,0.0,0,0.0,Unreachable,Finance Management,Unemployed,No,No,No,No,No,No,16.0,16.0,No
656589,Landing Page Submission,Google,No,No,0,4.0,157,4.0,Email Opened,Operations Management,,No,No,No,No,No,No,14.0,17.0,No
656586,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,14.0,No
656580,API,Referral Sites,No,No,0,3.0,170,1.5,Email Opened,,,No,No,No,No,No,No,12.0,13.0,No
656576,API,Organic Search,No,No,0,4.0,71,4.0,Chat Conversation,,,No,No,No,No,No,No,11.0,15.0,No
656563,Lead Add Form,Reference,No,No,1,,972,,,Healthcare Management,Working Professional,No,No,No,No,No,No,14.0,17.0,No
656560,API,Referral Sites,No,No,0,10.0,278,5.0,Page Visited on Website,,,No,No,No,No,No,No,14.0,13.0,No
656559,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
656526,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
656511,Landing Page Submission,Google,No,No,1,4.0,1226,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,20.0,No
656493,API,Referral Sites,No,No,0,5.0,253,1.67,Email Opened,,,No,No,No,No,No,No,14.0,13.0,No
656483,Landing Page Submission,Organic Search,No,No,1,4.0,1378,4.0,Had a Phone Conversation,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
656481,API,Referral Sites,No,No,0,10.0,66,10.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
656469,API,Organic Search,No,No,1,3.0,1636,1.5,Page Visited on Website,,,No,No,No,No,No,No,15.0,15.0,No
656463,API,Google,No,No,0,2.0,376,2.0,Email Opened,,,No,No,No,No,No,No,12.0,15.0,No
656448,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
656400,Landing Page Submission,Direct Traffic,No,No,0,3.0,365,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,13.0,15.0,Yes
656399,Landing Page Submission,Google,No,No,1,6.0,274,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
656385,API,Referral Sites,No,No,0,4.0,179,4.0,Email Opened,,,No,No,No,No,No,No,14.0,13.0,No
656378,API,Google,No,No,0,7.0,277,3.5,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
656359,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
656354,API,Referral Sites,No,No,0,8.0,246,2.67,Email Opened,,,No,No,No,No,No,No,14.0,13.0,No
656331,Landing Page Submission,Google,No,No,1,5.0,472,5.0,Had a Phone Conversation,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
656327,API,Google,No,No,0,2.0,395,1.0,Email Opened,,,No,No,No,No,No,No,10.0,15.0,No
656233,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,15.0,No
656231,API,Google,No,No,0,2.0,1268,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
656213,API,Organic Search,No,No,1,5.0,1354,2.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
656184,API,Referral Sites,No,No,1,3.0,1561,1.5,Had a Phone Conversation,Select,Unemployed,No,No,No,No,No,No,13.0,13.0,No
656120,Landing Page Submission,Google,No,No,0,2.0,250,2.0,Form Submitted on Website,Marketing Management,,No,No,No,No,No,No,12.0,17.0,No
656072,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,402,2.0,Unsubscribed,Media and Advertising,Unemployed,No,No,No,No,No,No,12.0,15.0,No
656049,API,Referral Sites,No,No,0,1.0,235,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
656031,API,Organic Search,No,No,0,2.0,236,2.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
655953,Landing Page Submission,Google,No,No,0,7.0,109,7.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
655949,Landing Page Submission,Google,No,No,0,3.0,98,3.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,18.0,No
655940,Landing Page Submission,Referral Sites,No,No,0,7.0,315,3.5,Email Opened,Operations Management,,No,No,No,No,No,No,13.0,15.0,Yes
655936,API,Google,No,No,0,2.0,339,2.0,Unreachable,Media and Advertising,Unemployed,No,No,No,No,No,No,13.0,15.0,No
655916,Landing Page Submission,Direct Traffic,No,No,0,3.0,211,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
655899,Landing Page Submission,Direct Traffic,No,No,1,2.0,703,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
655889,Landing Page Submission,Organic Search,No,No,0,13.0,408,6.5,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,16.0,15.0,Yes
655798,Landing Page Submission,Organic Search,Yes,No,0,5.0,106,5.0,Unreachable,Travel and Tourism,Unemployed,No,No,No,No,No,No,13.0,16.0,No
655782,API,Organic Search,No,No,0,11.0,306,11.0,Page Visited on Website,Services Excellence,,No,No,No,No,No,No,16.0,12.0,Yes
655777,API,Google,No,No,0,9.0,290,3.0,Page Visited on Website,Operations Management,,No,No,No,No,No,No,14.0,15.0,Yes
655772,API,Organic Search,No,No,0,11.0,220,11.0,Page Visited on Website,Operations Management,Unemployed,No,No,No,No,No,No,16.0,15.0,Yes
655723,API,Organic Search,No,No,0,7.0,463,3.5,Unreachable,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
655719,Landing Page Submission,Direct Traffic,No,No,0,2.0,398,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
655694,API,Organic Search,No,No,0,3.0,623,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
655685,Landing Page Submission,Google,No,No,0,4.0,281,4.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
655682,Landing Page Submission,Direct Traffic,No,No,0,3.0,46,3.0,Email Link Clicked,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
655665,Landing Page Submission,Google,No,No,1,9.0,1468,9.0,Page Visited on Website,E-Business,Unemployed,No,No,No,No,No,No,16.0,20.0,No
655639,Landing Page Submission,Google,No,No,0,4.0,3,4.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,14.0,17.0,No
655578,Landing Page Submission,Direct Traffic,No,No,1,2.0,107,2.0,Email Opened,E-Business,Unemployed,No,No,No,No,No,No,15.0,18.0,No
655569,API,Referral Sites,No,No,0,3.0,150,1.5,Email Opened,,,No,No,No,No,No,No,14.0,13.0,No
655557,Landing Page Submission,Google,No,No,0,5.0,663,5.0,Unreachable,Operations Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
655552,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,15.0,19.0,No
655522,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
655510,API,Organic Search,No,No,0,3.0,185,3.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,14.0,No
655497,Landing Page Submission,Direct Traffic,No,No,0,8.0,321,4.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
655492,Landing Page Submission,Direct Traffic,No,No,0,4.0,1447,4.0,SMS Sent,Operations Management,,No,No,No,No,No,No,14.0,16.0,Yes
655457,Lead Add Form,Reference,No,No,1,1.0,990,1.0,Page Visited on Website,Marketing Management,Student,No,No,No,No,No,No,14.0,20.0,No
655437,API,Referral Sites,No,No,0,2.0,56,2.0,Chat Conversation,,,No,No,No,No,No,No,14.0,13.0,No
655429,Landing Page Submission,Google,No,No,0,3.0,1412,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
655427,API,Google,No,No,0,2.0,374,1.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
655405,API,Google,No,No,0,2.0,175,2.0,Page Visited on Website,,,No,No,No,No,No,No,14.0,15.0,No
655404,Landing Page Submission,Direct Traffic,No,No,0,4.0,365,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,17.0,Yes
655403,API,Google,No,No,0,2.0,102,2.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
655382,API,Referral Sites,No,No,0,4.0,248,2.0,Chat Conversation,,,No,No,No,No,No,No,14.0,13.0,No
655379,Landing Page Submission,Google,No,No,0,6.0,351,6.0,Email Opened,E-COMMERCE,,No,No,No,No,No,No,13.0,14.0,Yes
655375,Landing Page Submission,Google,No,No,1,3.0,267,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
655366,API,Google,No,No,0,2.0,170,1.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
655360,Landing Page Submission,Organic Search,No,No,0,22.0,59,5.5,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
655351,Landing Page Submission,Direct Traffic,No,No,0,7.0,150,7.0,Email Link Clicked,E-COMMERCE,,No,No,No,No,No,No,15.0,15.0,Yes
655349,Landing Page Submission,Organic Search,No,No,1,5.0,1250,5.0,Email Opened,E-COMMERCE,Working Professional,No,No,No,No,No,No,15.0,13.0,Yes
655338,API,Referral Sites,No,No,0,1.0,153,1.0,Converted to Lead,,,No,No,No,No,No,No,14.0,13.0,No
655337,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,E-Business,Unemployed,No,No,No,No,No,No,15.0,19.0,No
655323,Landing Page Submission,Google,No,No,0,3.0,217,3.0,SMS Sent,Supply Chain Management,,No,No,No,No,No,No,14.0,17.0,No
655315,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
655287,Landing Page Submission,Direct Traffic,No,No,0,2.0,2,2.0,Form Submitted on Website,Healthcare Management,Unemployed,No,No,No,No,No,No,12.0,15.0,Yes
655270,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,19.0,No
655260,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,183,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,16.0,Yes
655256,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
655241,Landing Page Submission,Google,No,No,0,9.0,181,3.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
655240,API,Organic Search,No,No,0,3.0,677,1.5,Email Opened,Select,Student,No,No,No,No,No,No,15.0,14.0,No
655227,API,Google,No,No,0,2.0,134,2.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
655224,Landing Page Submission,Direct Traffic,No,No,0,4.0,432,4.0,SMS Sent,Media and Advertising,,No,No,No,No,No,No,14.0,16.0,Yes
655211,API,Chat,No,No,1,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,16.0,14.0,No
655192,Landing Page Submission,Google,No,No,0,4.0,163,4.0,Chat Conversation,E-Business,,No,No,No,No,No,No,14.0,18.0,No
655175,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
655165,Landing Page Submission,Direct Traffic,No,No,1,5.0,1491,2.5,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,15.0,18.0,Yes
655162,Landing Page Submission,Direct Traffic,No,No,0,2.0,13,2.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,13.0,18.0,Yes
655160,API,Referral Sites,No,No,0,5.0,133,5.0,Chat Conversation,,,No,No,No,No,No,No,15.0,13.0,No
655159,Landing Page Submission,Google,No,No,0,4.0,825,4.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
655154,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,14.0,No
655134,API,Organic Search,No,No,0,2.0,100,2.0,Converted to Lead,,,No,No,No,No,No,No,14.0,15.0,No
655133,Landing Page Submission,Direct Traffic,No,No,1,4.0,1385,4.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
655128,API,Organic Search,No,No,0,5.0,442,5.0,Email Link Clicked,,,No,No,No,No,No,No,14.0,15.0,No
655125,Landing Page Submission,Google,No,No,0,4.0,1640,4.0,Chat Conversation,Hospitality Management,,No,No,No,No,No,No,15.0,15.0,No
655122,API,Google,No,No,1,3.0,578,3.0,Email Opened,Retail Management,Working Professional,No,No,No,No,No,No,15.0,15.0,No
655103,API,Referral Sites,No,No,0,3.0,235,3.0,Email Opened,,,No,No,No,No,No,No,14.0,13.0,No
655079,API,Google,No,No,0,2.0,75,1.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
655078,Landing Page Submission,Direct Traffic,No,No,0,4.0,439,4.0,Email Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,14.0,13.0,No
655075,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
655065,Landing Page Submission,Google,No,No,0,5.0,486,5.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,18.0,No
655021,API,Google,No,No,0,7.0,333,7.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
655011,API,Referral Sites,No,No,0,11.0,101,5.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,13.0,No
655005,Landing Page Submission,Direct Traffic,No,No,0,2.0,1429,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
654971,Landing Page Submission,Organic Search,No,No,0,11.0,127,3.67,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
654955,Landing Page Submission,Google,No,No,0,3.0,1132,3.0,Unreachable,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
654947,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
654918,Landing Page Submission,Direct Traffic,No,No,1,2.0,1012,2.0,Form Submitted on Website,Finance Management,,No,No,No,No,No,No,13.0,18.0,Yes
654909,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
654908,API,Organic Search,No,No,0,3.0,232,3.0,Unreachable,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
654831,Landing Page Submission,Google,No,No,0,7.0,185,7.0,SMS Sent,Finance Management,,No,No,No,No,No,No,14.0,18.0,No
654809,Landing Page Submission,Organic Search,No,No,0,6.0,283,6.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,14.0,17.0,Yes
654724,API,Google,No,No,0,2.0,394,2.0,Email Link Clicked,,,No,No,No,No,No,No,11.0,15.0,No
654712,Landing Page Submission,Google,Yes,No,0,4.0,347,4.0,Email Bounced,IT Projects Management,Unemployed,No,No,No,No,No,No,12.0,13.0,No
654703,API,Organic Search,No,No,0,7.0,133,3.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
654659,API,Organic Search,No,No,0,2.0,151,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,14.0,No
654594,Landing Page Submission,Direct Traffic,No,No,1,7.0,1172,3.5,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,18.0,Yes
654579,Landing Page Submission,Direct Traffic,No,No,0,2.0,178,2.0,Email Opened,E-COMMERCE,,No,No,No,No,No,No,13.0,13.0,Yes
654574,Landing Page Submission,Organic Search,No,No,0,7.0,585,7.0,SMS Sent,Travel and Tourism,,No,No,No,No,No,No,13.0,16.0,Yes
654567,Landing Page Submission,Referral Sites,No,No,1,5.0,1342,5.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,13.0,15.0,Yes
654528,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
654525,API,Organic Search,No,No,1,9.0,1125,9.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
654519,Landing Page Submission,Organic Search,No,No,1,13.0,373,6.5,Email Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,17.0,13.0,Yes
654499,API,Organic Search,No,No,0,3.0,316,3.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
654492,API,Organic Search,No,No,1,6.0,1779,6.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
654482,API,Organic Search,No,No,0,1.0,1295,1.0,Converted to Lead,,,No,No,No,No,No,No,16.0,15.0,No
654471,API,Chat,No,No,1,5.0,1387,1.67,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
654469,API,Referral Sites,No,No,0,3.0,1641,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
654434,Landing Page Submission,Google,No,No,1,9.0,888,9.0,Email Opened,Finance Management,Student,No,No,No,No,No,No,15.0,18.0,Yes
654429,Landing Page Submission,Google,No,No,0,3.0,242,3.0,Email Opened,Business Administration,,No,No,No,No,No,No,14.0,18.0,No
654395,Landing Page Submission,Direct Traffic,No,No,1,3.0,1350,1.5,Email Opened,Finance Management,,No,No,No,No,No,No,12.0,18.0,Yes
