id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
617188,API,Organic Search,No,No,1,2.0,1223,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
603657,Landing Page Submission,Direct Traffic,No,No,0,2.0,310,2.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,,,Yes
592835,Landing Page Submission,Direct Traffic,No,No,0,2.0,389,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
581165,Landing Page Submission,Direct Traffic,No,No,0,2.0,1982,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
616146,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,152,1.5,SMS Sent,IT Projects Management,,No,No,No,No,No,No,,,Yes
646449,Landing Page Submission,Google,No,No,0,3.0,125,3.0,SMS Sent,IT Projects Management,,No,No,No,No,No,No,14.0,13.0,No
583243,Landing Page Submission,Organic Search,No,No,0,3.0,83,3.0,SMS Sent,Supply Chain Management,,No,No,No,No,No,No,13.0,18.0,Yes
597323,Landing Page Submission,Google,No,No,1,8.0,1061,2.67,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
599985,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
634857,Landing Page Submission,Direct Traffic,No,No,0,1.0,1034,1.0,Converted to Lead,Operations Management,,No,No,No,No,No,No,14.0,16.0,Yes
620629,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,120,1.0,Email Bounced,,Student,No,No,No,No,No,No,,,No
617895,Landing Page Submission,Google,No,No,0,4.0,22,4.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
605259,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
655156,Landing Page Submission,Direct Traffic,No,No,0,4.0,217,4.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,16.0,Yes
641447,API,Google,Yes,No,1,9.0,898,4.5,Email Bounced,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
656271,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
585534,API,Google,No,No,0,4.0,303,4.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
600858,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,52,2.0,SMS Sent,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,Yes
583498,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
608427,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
614056,Landing Page Submission,Google,No,No,0,5.0,236,2.5,SMS Sent,Finance Management,,No,No,No,No,No,No,,,Yes
605857,Landing Page Submission,Direct Traffic,No,No,0,2.0,78,2.0,Page Visited on Website,Marketing Management,,No,No,No,No,No,No,,,Yes
628113,Landing Page Submission,Google,No,No,0,3.0,120,3.0,Email Link Clicked,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
634994,Landing Page Submission,Direct Traffic,No,No,0,5.0,328,2.5,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
623420,Landing Page Submission,Direct Traffic,No,No,1,3.0,139,3.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
591418,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
595269,Landing Page Submission,Direct Traffic,No,No,1,2.0,84,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
650311,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
621277,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
617750,API,Organic Search,No,No,0,2.0,122,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
595834,API,Chat,No,No,0,4.0,416,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
608912,Landing Page Submission,Direct Traffic,No,No,0,1.0,139,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,No
660673,Landing Page Submission,Google,No,No,1,2.0,1640,2.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
594961,API,Organic Search,No,No,1,4.0,763,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
580198,API,Chat,No,No,1,7.0,1516,3.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
620588,Landing Page Submission,Google,No,No,0,2.0,461,2.0,Form Submitted on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,No
659918,API,Organic Search,No,No,1,7.0,1468,3.5,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
622158,Landing Page Submission,Direct Traffic,No,No,1,3.0,1563,3.0,Email Opened,Retail Management,,No,No,No,No,No,No,,,Yes
590134,API,Google,No,No,1,2.0,160,2.0,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
614238,Landing Page Submission,Direct Traffic,No,No,1,2.0,1380,2.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,No
628658,Landing Page Submission,Google,No,No,1,2.0,1238,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
605442,API,Organic Search,Yes,No,0,10.0,371,3.33,Page Visited on Website,,,No,No,No,No,No,No,,,No
585868,Landing Page Submission,Organic Search,Yes,No,0,10.0,408,3.33,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,12.0,18.0,Yes
619234,Landing Page Submission,Google,No,No,1,5.0,950,5.0,SMS Sent,"Banking, Investment And Insurance",,No,No,No,No,No,No,,,No
623507,Landing Page Submission,Direct Traffic,No,No,0,2.0,848,2.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
616699,API,Google,No,No,1,2.0,1129,1.0,SMS Sent,,,No,No,No,No,No,No,,,No
602307,API,Google,No,No,1,3.0,1536,1.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
588212,Landing Page Submission,Direct Traffic,No,No,0,2.0,404,2.0,SMS Sent,Finance Management,,No,No,No,No,No,No,14.0,16.0,Yes
634368,Landing Page Submission,Direct Traffic,No,No,0,7.0,218,3.5,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,14.0,18.0,No
590347,Landing Page Submission,Direct Traffic,No,No,0,4.0,105,4.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,15.0,14.0,Yes
634997,Landing Page Submission,Google,No,No,0,3.0,605,3.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,No
640332,Landing Page Submission,Organic Search,Yes,No,0,5.0,228,5.0,Unreachable,IT Projects Management,Unemployed,No,No,No,No,No,No,13.0,15.0,Yes
647987,Lead Import,Facebook,No,No,0,,238,,,Select,Unemployed,No,No,No,No,No,No,13.0,14.0,No
589591,Lead Add Form,,No,No,0,,289,,,Select,Unemployed,No,No,No,No,No,No,13.0,16.0,No
643477,Landing Page Submission,Google,No,No,0,4.0,255,4.0,Page Visited on Website,Business Administration,Unemployed,No,No,No,No,No,No,13.0,17.0,No
598756,Landing Page Submission,Google,No,No,0,4.0,1065,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
584301,Landing Page Submission,Google,No,No,1,3.0,535,3.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,15.0,20.0,No
606988,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,216,1.0,Email Bounced,Media and Advertising,,No,No,No,No,No,No,,,Yes
615080,Landing Page Submission,Direct Traffic,No,No,1,7.0,1143,3.5,Email Opened,Business Administration,,No,No,No,No,No,No,,,Yes
620363,Landing Page Submission,Direct Traffic,No,No,1,2.0,964,2.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,,,Yes
637996,Landing Page Submission,Google,No,No,0,4.0,332,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
582488,API,Organic Search,No,No,0,4.0,1645,4.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
592731,Landing Page Submission,Direct Traffic,Yes,No,0,15.0,77,2.14,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,17.0,13.0,Yes
614912,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
607413,API,Google,No,No,0,7.0,171,3.5,Page Visited on Website,Supply Chain Management,,No,No,No,No,No,No,,,No
614846,Landing Page Submission,Google,No,No,1,4.0,905,4.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
658766,API,Google,No,No,0,2.0,351,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
611884,API,Google,No,No,0,4.0,84,4.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,No
630715,Landing Page Submission,Google,No,No,0,4.0,400,4.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,No
635810,API,Google,No,No,1,2.0,1453,1.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,14.0,16.0,No
650514,API,Referral Sites,No,No,0,2.0,494,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,13.0,No
588753,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
608730,API,Google,No,No,0,2.0,388,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
594404,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
628428,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
613525,API,Organic Search,No,No,1,2.0,253,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
625683,Landing Page Submission,Google,No,No,0,2.0,1697,2.0,Email Link Clicked,Business Administration,Unemployed,No,No,No,No,No,No,,,No
610499,Landing Page Submission,Google,No,No,0,4.0,60,2.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,No
593559,API,Organic Search,No,No,0,4.0,104,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
609912,Landing Page Submission,Google,No,No,0,4.0,165,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
610757,Landing Page Submission,Direct Traffic,No,No,0,2.0,53,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
619506,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,,,No
586364,Landing Page Submission,Organic Search,No,No,1,11.0,1002,3.67,Had a Phone Conversation,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
617761,Landing Page Submission,Direct Traffic,No,No,1,7.0,1029,7.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
610485,Landing Page Submission,Google,Yes,No,1,3.0,922,3.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
584788,API,Google,No,No,0,3.0,847,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
628913,Landing Page Submission,Direct Traffic,No,No,1,2.0,695,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,No
593130,Landing Page Submission,Direct Traffic,Yes,No,0,20.0,56,1.54,Form Submitted on Website,E-Business,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
631155,API,Google,No,No,0,2.0,1409,2.0,Email Opened,,,No,No,No,No,No,No,,,No
582097,Landing Page Submission,Direct Traffic,No,No,0,2.0,1736,2.0,Email Link Clicked,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,20.0,Yes
598771,Landing Page Submission,Direct Traffic,No,No,0,4.0,339,4.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
653593,Landing Page Submission,Direct Traffic,No,No,1,2.0,1284,2.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,13.0,16.0,Yes
590543,Landing Page Submission,Direct Traffic,No,No,0,2.0,180,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,16.0,17.0,Yes
644246,API,Google,No,No,1,4.0,995,1.33,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
631587,API,Google,No,No,0,2.0,350,2.0,Email Opened,,,No,No,No,No,No,No,,,No
595701,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,Marketing Management,Working Professional,No,No,No,No,No,No,12.0,15.0,No
599738,Landing Page Submission,Organic Search,No,No,0,5.0,67,5.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
581763,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,16.0,No
625600,Landing Page Submission,Direct Traffic,No,No,1,3.0,1109,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
619425,Lead Add Form,Click2call,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
615704,Landing Page Submission,Direct Traffic,No,No,1,3.0,39,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
590200,Landing Page Submission,Google,No,No,1,8.0,931,1.6,Page Visited on Website,Business Administration,Unemployed,No,No,No,No,No,No,15.0,17.0,No
658222,Landing Page Submission,Direct Traffic,No,No,1,2.0,1509,2.0,Email Opened,E-Business,Unemployed,No,No,No,No,No,No,10.0,18.0,Yes
648834,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
612980,Landing Page Submission,Organic Search,No,No,1,6.0,246,6.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
644642,API,Chat,No,No,1,1.0,832,1.0,Email Opened,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,14.0,17.0,Yes
611458,Landing Page Submission,Direct Traffic,No,No,1,4.0,1524,4.0,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
605434,Landing Page Submission,Direct Traffic,No,No,0,2.0,273,2.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
640156,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
583640,API,Google,No,No,0,7.0,859,1.75,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
617811,Lead Add Form,Reference,Yes,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
597284,Landing Page Submission,Direct Traffic,No,No,1,2.0,157,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
598961,API,Organic Search,No,No,0,4.0,310,4.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
642056,Landing Page Submission,Google,No,No,1,11.0,1714,5.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
625540,Landing Page Submission,Organic Search,No,No,1,5.0,1207,5.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
586622,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
659221,Landing Page Submission,Organic Search,Yes,No,0,5.0,100,5.0,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
657620,API,Direct Traffic,No,No,0,11.0,10,5.5,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
656265,Landing Page Submission,Direct Traffic,Yes,No,1,4.0,1354,4.0,Unsubscribed,Business Administration,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
591315,Landing Page Submission,Google,No,No,0,5.0,37,2.5,Email Opened,International Business,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
587103,API,Google,No,No,1,3.0,1288,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
596507,Landing Page Submission,Google,Yes,No,0,4.0,175,4.0,SMS Sent,Media and Advertising,,No,No,No,No,No,No,,,No
648872,API,Organic Search,No,No,0,3.0,50,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
603809,Landing Page Submission,Direct Traffic,No,No,1,2.0,311,2.0,Email Opened,E-Business,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
616058,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
593765,API,Google,No,No,0,2.0,70,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
584858,Landing Page Submission,Direct Traffic,No,No,1,6.0,1835,6.0,Email Opened,Supply Chain Management,Working Professional,No,No,No,No,No,No,14.0,18.0,Yes
630244,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
609020,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
597776,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
624095,Landing Page Submission,Direct Traffic,No,No,1,3.0,131,3.0,Converted to Lead,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
625008,Landing Page Submission,Organic Search,No,No,1,6.0,766,2.0,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
579942,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,91,2.0,SMS Sent,Finance Management,,No,No,No,No,No,No,13.0,18.0,Yes
653559,Landing Page Submission,Google,No,No,0,3.0,211,3.0,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,18.0,No
645024,API,Chat,No,No,0,2.0,139,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
610131,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
652153,API,Google,No,No,0,8.0,501,2.67,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
601102,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
642963,API,Google,No,No,0,2.0,11,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
594377,Landing Page Submission,Direct Traffic,No,No,0,1.0,419,1.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
652128,Landing Page Submission,Direct Traffic,No,No,0,2.0,72,2.0,Email Opened,Healthcare Management,,No,No,No,No,No,No,12.0,14.0,Yes
583831,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
584390,Landing Page Submission,Direct Traffic,No,No,0,2.0,263,2.0,Email Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,10.0,15.0,Yes
582360,API,Direct Traffic,No,No,0,7.0,5,7.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,16.0,No
621676,Landing Page Submission,Direct Traffic,No,No,0,2.0,739,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
626060,API,Google,No,No,0,3.0,1570,1.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
627687,Landing Page Submission,Direct Traffic,No,No,0,3.0,23,3.0,SMS Sent,Business Administration,,No,No,No,No,No,No,,,Yes
607939,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,140,4.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
659630,Landing Page Submission,Organic Search,No,No,0,2.0,1085,2.0,Converted to Lead,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,13.0,14.0,Yes
629746,Landing Page Submission,Direct Traffic,No,No,1,2.0,16,2.0,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,,,Yes
628209,Landing Page Submission,Google,No,No,1,6.0,1169,6.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
648494,API,Direct Traffic,No,No,0,3.0,129,3.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
580931,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,16.0,15.0,No
590805,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
616758,API,Google,No,No,0,2.0,71,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
642352,Landing Page Submission,Google,No,No,0,6.0,1049,6.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
616401,Landing Page Submission,Google,No,No,0,4.0,205,4.0,SMS Sent,Business Administration,,No,No,No,No,No,No,,,No
604051,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
621410,Landing Page Submission,Direct Traffic,No,No,0,2.0,80,2.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
589704,Landing Page Submission,Direct Traffic,No,No,0,2.0,193,2.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,13.0,16.0,Yes
593398,API,Google,No,No,0,5.0,431,1.25,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
626545,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
613027,Landing Page Submission,Direct Traffic,No,No,0,4.0,770,4.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,No
585484,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
629971,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
655628,API,Referral Sites,No,No,0,3.0,64,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
613574,Landing Page Submission,Direct Traffic,No,No,1,4.0,1502,2.0,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,,,No
654894,Landing Page Submission,Organic Search,No,No,1,3.0,829,3.0,Email Opened,Media and Advertising,Working Professional,No,No,No,No,No,No,14.0,17.0,Yes
627535,API,Google,No,No,0,2.0,75,2.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
596424,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,12.0,15.0,No
616586,API,Referral Sites,No,No,1,2.0,476,1.0,SMS Sent,,,No,No,No,No,No,No,,,No
603543,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
651094,Landing Page Submission,Google,No,No,0,4.0,938,4.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
607144,Landing Page Submission,Organic Search,Yes,No,0,4.0,252,4.0,Email Bounced,Finance Management,,No,No,No,No,No,No,,,Yes
625738,Landing Page Submission,Direct Traffic,No,No,0,3.0,1373,3.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
